Name	Kingdom	Phylum	Class	Order	Family	Genus	Species	MP_Frozen_DNA_D0_1	MP_Frozen_DNA_D0_2	MP_Frozen_DNA_D0_3	MP_Frozen_DNA_D14_1	MP_Frozen_DNA_D14_2	MP_Frozen_DNA_D14_3	MP_Frozen_DNA_D21_1	MP_Frozen_DNA_D21_2	MP_Frozen_DNA_D21_3	MP_Frozen_DNA_D03_1	MP_Frozen_DNA_D03_2	MP_Frozen_DNA_D03_3	MP_Frozen_DNA_D40_1	MP_Frozen_DNA_D40_2	MP_Frozen_DNA_D40_3	MP_Frozen_DNA_D07_1	MP_Frozen_DNA_D07_2	MP_Frozen_DNA_D07_3	MP_Frozen_RNA_D0_1	MP_Frozen_RNA_D0_2	MP_Frozen_RNA_D0_3	MP_Frozen_RNA_D14_1	MP_Frozen_RNA_D14_2	MP_Frozen_RNA_D14_3	MP_Frozen_RNA_D21_1	MP_Frozen_RNA_D21_2	MP_Frozen_RNA_D21_3	MP_Frozen_RNA_D03_1	MP_Frozen_RNA_D03_2	MP_Frozen_RNA_D03_3	MP_Frozen_RNA_D07_1	MP_Frozen_RNA_D07_2	MP_Frozen_RNA_D07_3	MP_Mawi_DNA_D0_1	MP_Mawi_DNA_D0_2	MP_Mawi_DNA_D0_3	MP_Mawi_DNA_D14_1	MP_Mawi_DNA_D14_2	MP_Mawi_DNA_D14_3	MP_Mawi_DNA_D21_1	MP_Mawi_DNA_D21_2	MP_Mawi_DNA_D21_3	MP_Mawi_DNA_D03_1	MP_Mawi_DNA_D03_2	MP_Mawi_DNA_D03_3	MP_Mawi_DNA_D40_1	MP_Mawi_DNA_D40_2	MP_Mawi_DNA_D40_3	MP_Mawi_DNA_D07_1	MP_Mawi_DNA_D07_2	MP_Mawi_DNA_D07_3	MP_Mawi_RNA_D0_1	MP_Mawi_RNA_D0_2	MP_Mawi_RNA_D0_3	MP_Mawi_RNA_D14_1	MP_Mawi_RNA_D14_2	MP_Mawi_RNA_D14_3	MP_Mawi_RNA_D21_1	MP_Mawi_RNA_D21_2	MP_Mawi_RNA_D21_3	MP_Mawi_RNA_D03_1	MP_Mawi_RNA_D03_2	MP_Mawi_RNA_D03_3	MP_Mawi_RNA_D07_1	MP_Mawi_RNA_D07_2	MP_Mawi_RNA_D07_3	Taxonomy Id	Taxonomy Lineage
Kocuria rhizophila	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	Kocuria rhizophila	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.49	0.0	17.27	21.76	23.53	17.22	29.07	10.38	25.72	19.91	58.09	15.53	21.4	1421.31	10.65	9.8	12.2	8.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.58	174.88	15.41	10.69	82.28	384.26	531.35	6584.62	417.18	85.74	251.18	57.19	28.57	391.66	692.15	46.67	72000	k__Bacteria(2);p__Actinobacteria(201174);c__Actinobacteria(1760);o__Micrococcales(85006);f__Micrococcaceae(1268);g__Kocuria(57493);s__Kocuria rhizophila(72000);
Kurthia_u_s	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	Kurthia_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.81	5.05	5.01	0.0	3.53	0.0	4.65	0.0	0.0	0.0	0.0	5.12	0.0	4.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.37	0.0	73.51	45.74	37.06	49.83	0.0	21.33	22.03	0.0	24.29	0.0	8.38	19.06	1649	k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Bacillales(1385);f__Planococcaceae(186818);g__Kurthia(1649);s__Kurthia_u_s(1649);
Lachnoanaerobaculum sp. OBRC5-5	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoanaerobaculum	Lachnoanaerobaculum sp. OBRC5-5	45.95	0.0	31.95	32.99	81.28	29.77	0.0	0.0	43.63	34.28	0.0	45.43	44.47	32.02	69.05	37.99	31.68	47.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.44	0.0	36.82	52.28	31.75	0.0	49.95	0.0	0.0	30.49	0.0	44.77	0.0	38.01	0.0	34.46	33.76	43.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	936595	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnoanaerobaculum(1164882);s__Lachnoanaerobaculum sp. OBRC5-5(936595);
Lachnospira multipara	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	Lachnospira multipara	76.47	8.36	7.71	51.4	12.45	7.3	7.03	6.96	9.72	54.57	48.6	50.81	8.28	9.95	7.03	53.78	6.86	51.73	140.35	110.62	275.52	287.86	136.21	112.77	305.52	118.36	259.59	344.09	247.62	179.38	153.74	178.59	112.86	8.18	7.42	7.59	70.7	9.86	57.11	6.57	8.01	62.5	45.47	39.26	7.18	9.33	83.76	7.34	48.99	53.32	7.3	43.65	56.79	48.18	81.52	137.44	53.19	40.8	52.16	96.55	122.77	44.49	36.87	34.17	67.03	81.87	28051	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospira(28050);s__Lachnospira multipara(28051);
Lachnospiraceae bacterium 1_1_57FAA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 1_1_57FAA	0.0	0.0	18.31	0.0	94.39	35.71	42.67	117.07	44.7	0.0	43.68	30.91	0.0	154.96	192.05	0.0	0.0	31.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.82	50.9	69.24	227.8	75.96	0.0	0.0	0.0	40.66	56.18	67.03	36.69	0.0	0.0	29.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	658081	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 1_1_57FAA(658081);
Lachnospiraceae bacterium 1_4_56FAA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 1_4_56FAA	26.33	28.39	24.62	27.03	65.48	31.67	32.33	32.14	38.72	37.94	27.48	28.63	42.42	33.05	46.28	28.14	26.15	30.69	49.11	46.34	57.82	91.23	72.68	98.78	105.34	107.92	109.32	67.77	89.14	69.5	109.45	85.1	95.19	40.33	33.59	29.74	35.54	45.92	31.25	42.22	48.3	39.81	26.16	32.99	33.19	45.92	39.45	36.54	29.79	31.5	32.33	0.0	24.23	32.81	0.0	0.0	0.0	0.0	0.0	0.0	99.14	0.0	119.45	0.0	0.0	0.0	658655	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 1_4_56FAA(658655);
Lachnospiraceae bacterium 10-1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 10-1	0.0	0.0	0.0	40.38	11.58	0.0	6.67	0.0	0.0	0.0	0.0	0.0	8.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.86	8.59	0.0	13.51	0.0	0.0	0.0	0.0	7.56	7.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1235800	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 10-1(1235800);
Lachnospiraceae bacterium 2_1_46FAA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 2_1_46FAA	0.0	0.0	0.0	7.47	13.06	7.4	6.92	0.0	8.34	0.0	0.0	0.0	10.9	9.16	10.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.86	9.96	7.32	11.24	11.39	10.57	0.0	0.0	6.88	10.02	11.75	7.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	742723	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 2_1_46FAA(742723);
Lachnospiraceae bacterium 2_1_58FAA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 2_1_58FAA	15.77	9.62	11.56	21.46	23.83	21.29	18.46	17.44	22.42	22.6	8.79	21.46	26.95	33.62	23.48	15.19	6.37	17.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.12	21.12	18.88	41.74	24.8	34.0	32.97	32.05	32.14	20.68	10.7	12.12	23.92	28.57	40.4	15.77	11.96	17.02	4.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	658082	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 2_1_58FAA(658082);
Lachnospiraceae bacterium 28-4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 28-4	0.0	0.0	0.0	10.52	14.07	0.0	65.95	6.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.22	0.0	117.55	10.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	397287	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 28-4(397287);
Lachnospiraceae bacterium 3-1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 3-1	0.0	0.0	0.0	10.29	14.56	0.0	8.94	0.0	8.75	0.0	0.0	0.0	10.22	0.0	9.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.88	11.76	9.15	0.0	0.0	0.0	9.34	11.35	7.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	397288	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 3-1(397288);
Lachnospiraceae bacterium 3_1_46FAA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 3_1_46FAA	72.3	59.46	53.07	89.09	200.61	93.46	72.77	82.46	115.01	79.73	61.23	72.72	142.86	105.27	157.6	67.88	56.82	68.2	31.76	24.3	24.55	54.13	32.46	55.64	53.72	53.79	54.75	9.16	30.68	16.17	44.58	30.68	32.98	75.34	84.06	89.23	143.64	109.28	141.59	162.7	143.25	111.31	54.22	78.58	85.05	140.27	139.46	109.84	69.71	70.91	78.79	32.59	31.51	37.77	62.72	40.92	39.34	54.82	91.99	26.59	39.67	46.66	42.18	11.21	38.95	62.37	665950	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 3_1_46FAA(665950);
Lachnospiraceae bacterium 3_1_57FAA_CT1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 3_1_57FAA_CT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.82	37.25	57.38	0.0	236.81	331.03	0.0	421.06	321.73	0.0	0.0	257.96	362.71	185.23	153.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229.43	260.26	318.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	480.04	0.0	0.0	0.0	0.0	658086	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 3_1_57FAA_CT1(658086);
Lachnospiraceae bacterium 3-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 3-2	0.0	0.0	0.0	7.32	0.0	0.0	7.81	0.0	0.0	0.0	0.0	0.0	18.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.3	0.0	0.0	0.0	0.0	0.0	37.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1235799	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 3-2(1235799);
Lachnospiraceae bacterium 5_1_57FAA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 5_1_57FAA	41.39	32.35	26.71	34.12	91.93	41.27	50.2	42.18	70.08	57.27	40.24	51.66	57.51	51.78	91.48	50.16	27.31	53.78	26.86	41.67	48.83	26.45	30.97	28.1	81.71	57.15	64.07	51.05	83.77	48.3	60.66	28.55	28.96	49.51	47.5	29.61	31.09	0.0	39.85	30.14	32.01	0.0	20.46	28.47	35.2	34.97	38.71	33.85	27.38	26.56	26.3	0.0	10.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.47	0.0	658085	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 5_1_57FAA(658085);
Lachnospiraceae bacterium 5_1_63FAA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 5_1_63FAA	4321.88	4213.69	4104.3	5210.06	9243.32	5888.61	5988.3	5328.89	6589.01	5290.87	4353.66	4019.58	7231.81	6151.87	7380.11	4272.25	3435.11	4065.6	3470.76	2857.42	3632.78	6720.34	2662.18	2278.38	4183.27	3248.76	2686.24	1394.56	2987.13	1398.02	2716.23	3515.27	3274.17	4285.61	5931.92	4805.41	5370.2	7298.49	5226.15	6445.3	8870.08	7651.32	4706.27	3716.37	4281.5	6296.92	6492.43	4883.0	3269.91	3856.23	3706.78	1169.94	1416.26	1248.16	2088.08	4342.8	1202.42	1689.25	4663.15	4638.87	3774.01	2102.58	1694.02	137.11	2152.41	1953.15	658089	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 5_1_63FAA(658089);
Lachnospiraceae bacterium 6_1_37FAA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 6_1_37FAA	17.49	11.39	12.28	17.51	43.59	25.94	20.44	19.69	23.3	16.85	11.39	0.0	26.07	21.73	32.85	11.21	0.0	14.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.93	16.46	14.0	29.25	25.66	27.63	32.48	35.31	25.45	17.98	17.46	17.78	29.99	29.94	25.02	16.63	16.58	17.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	658656	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 6_1_37FAA(658656);
Lachnospiraceae bacterium 6_1_63FAA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 6_1_63FAA	38.52	29.41	27.76	35.39	75.77	49.97	43.45	39.71	38.49	41.72	32.85	31.41	55.2	45.59	58.9	24.37	19.63	29.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.93	39.92	35.19	57.47	70.22	58.9	63.3	67.67	53.7	33.09	30.53	31.82	62.97	67.78	46.23	32.09	34.5	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	658083	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 6_1_63FAA(658083);
Lachnospiraceae bacterium 7_1_58FAA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 7_1_58FAA	596.19	524.33	382.48	395.64	1101.2	427.45	379.52	393.47	606.98	635.72	564.83	565.81	592.99	410.08	881.7	559.08	519.03	647.28	25.19	45.98	22.25	32.65	30.75	29.04	39.23	48.03	30.9	22.3	25.79	18.16	50.55	35.67	60.34	910.52	533.19	481.21	506.03	359.35	488.68	505.57	469.06	347.96	305.12	602.31	566.58	441.04	413.21	343.72	422.86	438.56	609.39	22.75	29.23	17.54	65.36	12.68	35.02	25.99	0.0	0.0	12.03	23.2	25.47	0.0	12.89	17.04	658087	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 7_1_58FAA(658087);
Lachnospiraceae bacterium 8_1_57FAA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 8_1_57FAA	137.71	156.6	113.81	148.22	299.52	169.13	125.78	112.92	172.21	176.09	114.88	117.91	241.07	176.64	220.26	134.12	102.31	123.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.07	0.0	169.65	131.63	265.43	198.11	255.19	248.06	229.53	203.57	149.01	154.47	161.06	253.68	244.18	213.55	152.49	147.93	137.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.09	0.0	0.0	0.0	665951	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 8_1_57FAA(665951);
Lachnospiraceae bacterium 9_1_43BFAA	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium 9_1_43BFAA	10.78	16.93	18.81	23.23	53.93	30.16	28.86	28.0	36.18	27.64	17.78	14.72	39.07	32.63	33.8	15.77	15.51	16.49	0.0	0.0	0.0	0.0	0.0	6.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.62	22.89	0.0	38.5	46.57	37.85	48.72	54.14	40.55	21.33	21.97	23.77	51.59	54.27	32.27	18.07	21.4	17.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	658088	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium 9_1_43BFAA(658088);
Lachnospiraceae bacterium A2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium A2	0.0	0.0	0.0	14.73	22.94	10.5	43.31	12.3	0.0	0.0	0.0	0.0	9.88	9.67	11.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.95	0.0	21.04	21.69	87.72	19.48	0.0	0.0	0.0	9.07	0.0	17.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	397290	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium A2(397290);
Lachnospiraceae bacterium A4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium A4	0.0	0.0	0.0	64.33	0.0	12.62	23.02	0.0	9.45	0.0	0.0	0.0	19.29	7.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.14	0.0	27.91	44.23	0.0	0.0	0.0	0.0	15.33	37.1	13.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	397291	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium A4(397291);
Lachnospiraceae bacterium AC2014	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium AC2014	0.0	0.0	0.0	0.0	15.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1408320	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium AC2014(1408320);
Lachnospiraceae bacterium COE1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium COE1	0.0	0.0	0.0	11.05	13.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.07	0.0	0.0	11.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1235793	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium COE1(1235793);
Lachnospiraceae bacterium M18-1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium M18-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1235792	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium M18-1(1235792);
Lachnospiraceae bacterium VE202-12	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_u_g	Lachnospiraceae bacterium VE202-12	0.0	0.0	0.0	0.0	5.61	3.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.33	0.0	0.0	0.0	0.0	0.0	0.0	3.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.98	0.0	0.0	4.69	0.0	0.0	0.0	0.0	0.0	4.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1232455	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospiraceae_u_g(186803);s__Lachnospiraceae bacterium VE202-12(1232455);
